Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,years,month,day_of_month,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,dawn,morning,noon,afternoon,evening,midnight,Global_active_power
0.0901,239.2405,1.6066667,0.0,0.4,1.4833333,4.3522224,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.37413332
0.073866665,242.284,1.34,0.0,0.3,0.6666667,4.317222,2008,10,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.31703332
0.0882,241.93517,1.5666667,0.0,0.25,1.5,4.471667,2008,10,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3733
0.08156667,240.84717,1.3666667,0.0,0.38333333,0.6666667,4.2233334,2008,10,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3164
0.0727,240.82434,4.193333,0.0,0.16666667,12.6,4.177778,2008,10,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0166667
0.124866664,239.97717,5.673333,0.0,8.516666,1.9,11.796111,2008,10,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.3327667
0.09363333,238.06084,13.483334,0.0,12.733334,18.9,21.672222,2008,10,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1983333
0.10713334,239.79367,6.66,0.0,0.5833333,19.15,7.0144444,2008,10,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6048666
0.047366668,238.70616,6.23,0.0,0.0,18.4,6.66,2008,10,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5036
0.1203,239.60017,6.7466664,0.0,0.55,18.75,7.758333,2008,10,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6235
0.072066665,239.805,6.8,0.0,0.0,18.25,9.067778,2008,10,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6390667
0.1353,240.41983,3.6566668,0.0,0.56666666,3.0666666,10.543333,2008,10,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8506
0.07633334,242.8775,2.14,0.0,0.0,0.6666667,7.4933333,2008,10,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4896
0.13463333,244.27684,2.4166667,0.0,0.56666666,1.45,7.596667,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5768
0.0805,241.52817,3.0433333,0.0,0.0,0.65,11.454444,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7262667
0.1127,241.25534,3.0533333,0.0,0.56666666,1.4666667,10.011666,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7227
0.073366664,239.6275,4.0533333,0.0,0.0,7.2833333,8.935555,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9731333
0.103766665,238.0305,7.73,0.0,0.56666666,18.0,12.172778,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8443667
0.053866666,232.92816,11.593333,0.0,0.0,18.15,26.957222,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.7064333
0.15753333,237.0145,16.783333,0.0,0.55,18.4,47.14111,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.9654667
0.19956666,238.5925,12.82,0.0,0.05,1.05,49.490555,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0354333
0.18083334,238.86267,11.726666,0.0,0.51666665,1.5333333,44.609444,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.7995667
0.35926667,238.16133,21.11,13.316667,0.13333334,17.783333,52.23611,2008,10,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.008167
0.33456665,237.12984,21.813334,0.0,23.066668,8.066667,54.791668,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.1555
0.4089,235.12483,24.713333,11.633333,24.533333,15.116667,44.70111,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.7590666
0.17536667,241.50517,4.983333,0.0,0.98333335,1.4833333,17.467222,2008,10,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.1960334
0.1007,242.01083,1.92,0.0,0.5833333,0.6666667,6.3044443,2008,10,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.45326668
0.043966666,241.59584,1.2666667,0.0,0.0,0.6666667,4.5322223,2008,10,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.31193334
0.10033333,241.12517,1.6433333,0.0,0.5833333,1.4833333,4.4283333,2008,10,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3897
0.056733333,241.543,1.2366667,0.0,0.0,0.6666667,4.473889,2008,10,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.30843332
0.08653333,242.43367,1.4633334,0.0,0.55,0.6666667,4.6644444,2008,10,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35286668
0.0859,243.17233,2.33,0.0,0.0,1.4666667,7.937778,2008,10,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5642667
0.14216666,238.79266,11.95,0.0,25.033333,9.5,12.672222,2008,10,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.8323333
0.10633333,237.4765,9.843333,0.0,22.2,5.7166667,10.157222,2008,10,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.2844334
0.0983,238.5645,4.6666665,0.0,4.6666665,8.066667,5.652222,2008,10,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.1031333
0.0577,241.015,1.4733334,0.0,0.7,0.6666667,4.551111,2008,10,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.35506666
0.11246666,242.18417,1.7766666,0.0,0.68333334,1.5,4.6727777,2008,10,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.41136667
0.15503334,242.42166,6.846667,0.0,20.983334,0.6666667,5.292222,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.6165333
0.11096667,241.9225,3.16,0.0,5.0666666,1.4833333,5.7816668,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7399
0.119,242.25616,2.0933332,0.0,1.1833333,1.1833333,5.613333,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4788
0.055366665,237.65967,1.7366667,0.0,0.18333334,0.98333335,5.486111,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.39916667
0.099766664,238.32266,2.7033334,0.0,0.76666665,0.75,8.833889,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6210333
0.14896667,234.142,9.07,0.0,0.15,10.7,24.62111,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.1282666
0.1324,237.76817,8.23,0.0,0.75,1.55,30.421112,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.9632666
0.107933335,238.66,7.153333,0.0,0.16666667,1.4666667,26.775,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.7045
0.1183,240.63417,4.53,0.0,0.6666667,0.6666667,16.547777,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0728667
0.0689,243.56067,2.7233334,0.0,0.0,1.4833333,9.580556,2008,10,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6638333
0.10243333,241.5325,1.4633334,0.0,0.55,0.65,4.5372224,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.34423333
0.057533335,240.3065,3.8766668,0.0,0.0,11.183333,4.4627776,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.93876666
0.095866665,243.48784,1.75,0.0,0.56666666,1.9833333,4.2294445,2008,10,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.40676665
0.0605,241.39034,1.46,0.0,0.0,1.4666667,4.4122224,2008,10,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35273334
0.09216667,241.141,1.4266666,0.0,0.55,0.6666667,4.4155555,2008,10,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.33793333
0.048766665,241.10933,1.23,0.0,0.0,0.65,4.358333,2008,10,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3005
0.1153,240.68283,6.113333,0.0,0.55,9.35,14.297222,2008,10,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.4518334
0.06396667,238.91417,12.923333,14.066667,0.0,19.016666,18.384445,2008,10,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0880666
0.11343333,242.14383,6.5066667,0.0,0.55,19.483334,6.435,2008,10,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.5881
0.09713333,241.294,5.7033334,0.0,0.0,18.483334,4.627222,2008,10,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3866333
0.117466666,241.15617,6.07,0.0,0.56666666,19.3,4.628333,2008,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.4697
0.07433333,239.549,5.6066666,0.0,0.0,18.216667,4.3144445,2008,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3518667
0.1278,240.73633,5.9866667,0.0,0.56666666,19.25,4.2683334,2008,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.4451
0.049233332,241.929,2.7433333,0.0,0.0,6.9166665,4.272778,2008,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6713667
0.11596667,243.751,1.98,0.0,0.5833333,1.5,5.682778,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.46596667
0.0437,243.78534,1.8266667,0.0,0.0,0.68333334,6.71,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4436
0.105733335,239.07716,4.2833333,0.0,0.5833333,1.5,14.398889,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9889333
0.056933332,237.03734,2.7033334,0.0,0.0,0.65,9.772778,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6253667
0.14066666,237.03984,4.6866665,0.0,0.5833333,1.55,16.316668,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.107
0.1554,237.61517,7.0833335,0.0,1.1333333,1.5166667,25.426666,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6846
0.098233335,237.40117,13.43,0.0,8.4,16.733334,27.932777,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.1839666
0.139,236.8005,12.343333,0.0,27.25,1.6166667,19.465555,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.8999333
0.121133335,240.22766,3.2566667,0.0,0.71666664,0.6666667,11.286667,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7602
0.104166664,242.27184,2.1933334,0.0,0.98333335,1.55,5.79,2008,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4994
0.0731,241.42383,1.98,0.0,0.43333334,1.5666667,5.558889,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.45353332
0.08866667,241.3895,1.86,0.0,0.65,0.6666667,5.668889,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.41913334
0.07653333,243.29367,1.9833333,0.0,0.31666666,1.5833334,5.6566668,2008,10,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4534
0.0911,242.09883,1.9333333,0.0,0.76666665,1.0333333,5.5416665,2008,10,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4405
0.0598,240.69,2.83,0.0,0.18333334,5.15,5.695,2008,10,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6617
0.1061,240.1185,4.29,0.0,0.6166667,10.65,5.751111,2008,10,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0210667
0.07186667,238.15334,4.8533335,0.0,0.0,3.9666667,14.785,2008,10,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.1251
0.125,235.72684,10.726666,0.0,0.5833333,14.366667,27.103333,2008,10,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.5232
0.077533334,236.38766,13.47,0.0,7.733333,18.75,26.64611,2008,10,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.1877666
0.20783333,237.25333,9.546667,0.0,0.6,18.833334,17.977777,2008,10,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.2446666
0.0921,237.57716,6.82,0.0,0.0,18.833334,8.153334,2008,10,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6192
0.2733,237.0745,9.14,0.0,0.5833333,17.85,17.119999,2008,10,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.1332
0.0693,240.1775,6.55,0.0,0.0,19.233334,6.928889,2008,10,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5697334
0.098866664,239.03833,6.366667,0.0,0.5833333,19.066668,5.7555556,2008,10,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5243334
0.057033334,243.99516,2.59,0.0,0.0,4.5,5.8227777,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.61936665
0.10966667,242.0895,2.66,0.0,0.5833333,1.5666667,8.258889,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.62453336
0.0529,241.48384,2.1866667,0.0,0.0,0.6666667,8.008889,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5205333
0.1071,240.89684,2.1733334,0.0,0.5833333,1.5333333,6.11,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4936
0.0619,236.606,7.41,0.0,11.716666,0.6333333,16.442778,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.7275667
0.2705,238.1005,13.09,0.0,17.166666,1.5,32.682224,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0809333
0.08733334,238.1925,14.623333,13.383333,0.1,11.533334,32.584446,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.4560666
0.0928,238.1465,11.0,0.9,0.6,13.166667,28.695,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.6017
0.090733334,239.74966,4.9933333,0.0,0.1,1.5333333,18.252777,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.1931666
0.098,243.873,2.8633332,0.0,0.48333332,0.6666667,10.537778,2008,10,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.70126665
0.0804,244.514,1.5066667,0.0,0.21666667,1.5,4.27,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3592
0.094233334,244.45183,1.3766667,0.0,0.36666667,0.6666667,4.436111,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.32816666
0.0838,246.573,1.4966667,0.0,0.3,1.4833333,4.293889,2008,10,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.36463332
0.0855,243.16716,1.35,0.0,0.28333333,0.6666667,4.3627777,2008,10,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.31876665
0.11886667,244.0155,1.6733333,0.0,0.35,1.4833333,4.618889,2008,10,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.38713333
0.0687,242.25667,4.14,0.0,0.21666667,12.333333,4.348889,2008,10,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0139333
0.103933334,241.39633,5.266667,0.0,0.38333333,7.5833335,12.8949995,2008,10,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2517
0.0904,238.4545,8.53,0.0,0.18333334,19.0,14.831111,2008,10,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0408666
0.07676667,239.92934,7.133333,0.0,0.41666666,18.416666,9.731667,2008,10,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.7139
0.0691,240.5245,6.2066665,0.0,0.13333334,19.1,5.627222,2008,10,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4916333
0.0973,240.76517,3.6666667,0.0,0.45,8.116667,5.7894444,2008,10,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8613667
0.118033335,239.809,2.08,0.0,0.11666667,1.5166667,6.177778,2008,10,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.46866667
0.12403333,241.40233,2.3666666,0.0,0.46666667,0.6666667,7.6727777,2008,10,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5283667
0.086333334,240.54683,4.4666667,0.0,5.05,1.4833333,10.623333,2008,10,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0294
0.109733336,242.9325,4.1233335,0.0,1.1,0.68333334,14.136666,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9552
0.077,239.30933,6.7066665,0.0,0.033333335,12.45,13.959444,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.5865667
0.1373,238.33,8.446667,0.0,17.1,0.65,14.993889,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.9646333
0.13206667,238.96233,7.4166665,0.0,12.883333,1.5166667,14.056111,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.7073667
0.19256666,237.396,3.4033334,0.0,1.2,0.6333333,11.292778,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.78756666
0.07423333,238.51117,5.7933335,0.0,0.016666668,1.4833333,21.655,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3893
0.24953334,237.34616,10.84,11.033334,0.55,9.9,21.161667,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5587
0.062633336,237.78467,10.28,0.0,0.0,8.666667,32.29111,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4574666
0.0965,239.49933,6.3566666,0.0,0.55,10.783334,14.053888,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.5232333
0.0601,241.70067,1.46,0.0,0.0,0.6666667,5.0955553,2008,10,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.34573334
0.1177,240.47433,1.8233334,0.0,0.53333336,1.5,5.0744443,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.42646667
0.060833335,240.29666,1.2433333,0.0,0.0,0.65,4.35,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3
0.108666666,242.98267,1.58,0.0,0.53333336,1.4666667,4.268889,2008,10,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.37613332
0.0481,242.5205,1.1866666,0.0,0.0,0.6666667,4.09,2008,10,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2854
0.101733334,242.01917,1.4433334,0.0,0.53333336,0.6666667,4.2105556,2008,10,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.32463333
0.0829,240.98167,3.36,0.0,0.0,8.85,4.5216665,2008,10,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8023
0.13273333,241.23083,6.47,0.0,0.53333336,8.65,16.47611,2008,10,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5395666
0.33173335,238.94684,16.993334,0.0,4.9,18.966667,43.485554,2008,10,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0411334
0.24113333,240.23317,14.793333,11.866667,1.0333333,19.183332,26.88,2008,10,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.5378
0.05996667,240.6465,6.24,1.7166667,0.0,19.2,4.2588887,2008,10,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5105333
0.1155,240.36084,5.8166666,0.0,0.55,18.333334,4.6349998,2008,10,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4111
0.07153333,239.24884,5.83,0.0,0.0,19.016666,4.3427777,2008,10,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4015666
0.11026666,239.473,7.8533335,0.0,0.55,18.2,12.606112,2008,10,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.8813666
0.10683333,240.8015,5.8566666,0.0,0.0,14.233334,9.195556,2008,10,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.4057333
0.105066665,243.66634,3.0,0.0,0.56666666,1.4666667,9.207222,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.67443335
0.0522,241.313,2.8166666,0.0,0.0,0.6666667,9.519444,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.61116666
0.1079,240.43083,3.4033334,0.0,0.56666666,1.5166667,10.253889,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.74023336
0.061033335,239.47884,2.08,0.0,0.0,0.65,7.0405555,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.46143332
0.107766666,238.26833,2.1,0.0,0.55,1.5,6.046111,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.48576668
0.15833333,238.35066,6.616667,0.0,0.0,0.65,25.392221,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.5625334
0.1437,233.74417,15.886666,0.0,11.583333,13.183333,36.845554,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.6967332
0.0749,238.31767,6.49,0.0,0.5833333,5.0666666,20.146667,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.5478
0.12553333,242.06967,3.58,0.0,0.73333335,1.4833333,12.183333,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.864
0.060733333,243.721,2.5266666,0.0,0.16666667,0.68333334,9.49,2008,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6204
0.1083,243.93584,1.6833333,0.0,0.73333335,1.4666667,4.431667,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3979
0.0464,243.12534,1.2733333,0.0,0.16666667,0.6666667,4.1566668,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2994
0.10323333,243.59166,2.6533334,0.0,0.71666664,5.5666666,4.213333,2008,10,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6298
0.0582,242.51517,3.3033333,0.0,0.11666667,9.05,4.188889,2008,10,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8013333
0.0865,241.75534,1.38,0.0,0.53333336,0.6666667,4.242778,2008,10,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.32656667
0.046933334,241.16583,1.4,0.0,0.0,1.4666667,4.2555556,2008,10,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.34333333
0.09703334,242.55066,3.18,0.0,0.55,2.0,9.732778,2008,10,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.73696667
0.09196667,240.66467,11.526667,4.55,1.6166667,19.25,20.791666,2008,10,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725
0.112833336,240.18967,9.1866665,8.533334,2.05,19.166666,7.003889,2008,10,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.2052333
0.07446667,236.90666,5.4866667,0.0,0.0,17.85,4.116667,2008,10,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.318
0.12143333,237.20883,5.883333,0.0,0.53333336,18.683332,4.17,2008,10,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.4032
0.09063333,238.72333,6.2433333,0.8,0.0,18.1,6.003333,2008,10,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.4942
0.0881,238.832,8.16,3.5,0.55,18.933332,9.601111,2008,10,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.9550667
0.07136667,240.24834,3.3933334,0.0,0.0,7.133333,6.2916665,2008,10,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8055
0.105566666,245.0875,1.4266666,0.0,0.56666666,0.68333334,4.4355555,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.34113333
0.0523,243.79283,1.4733334,0.0,0.0,1.4833333,4.3722224,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.35133332
0.09516667,242.248,1.5533333,0.0,0.55,0.6666667,4.701667,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3551
0.06903333,241.47017,1.7566667,0.0,0.0,1.5,5.41,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4146
0.1711,238.42166,7.51,10.166667,0.56666666,0.5833333,17.97611,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.7575667
0.2686,234.4565,17.123333,20.116667,11.133333,0.0,34.84611,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.9657667
0.29856667,235.91867,20.236666,22.133333,17.016666,11.3,28.533888,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.739033
0.26443332,233.76633,22.87,44.516666,0.0,15.183333,29.581112,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.356867
0.19276667,239.576,8.81,17.15,0.55,0.0,16.935,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0781
0.0853,243.77766,2.8933334,0.083333336,0.0,0.0,11.671111,2008,10,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.70526665
0.10993333,242.767,1.89,0.0,0.56666666,0.0,6.768889,2008,10,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.44013333
0.076633334,241.39667,1.4266666,0.0,0.0,0.0,5.5733333,2008,10,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3344
0.0851,243.89217,1.5866667,0.0,0.53333336,0.0,5.5311112,2008,10,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.36386666
0.052966665,244.9905,1.9966667,0.0,0.0,2.4,5.408889,2008,10,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.46853334
0.07733333,243.982,3.65,0.0,0.55,8.733334,5.3994446,2008,10,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.88096666
0.049,244.61566,1.4066666,0.0,0.0,0.0,5.386667,2008,10,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3232
0.0882,242.89133,1.7033334,0.0,0.53333336,0.45,5.653333,2008,10,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3982
0.08056667,239.31,10.68,0.0,0.0,17.566668,24.902779,2008,10,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5481668
0.09373333,239.26633,8.746667,0.0,0.53333336,17.55,16.707222,2008,10,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0874333
0.057133332,239.58133,8.056666,0.0,0.0,17.566668,14.790555,2008,10,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9414333
0.07821429,237.49928,8.171429,0.0,0.60714287,17.285715,14.494047,2008,10,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.9432143
0.092734694,239.51021,6.6530614,0.0,0.42857143,17.632652,8.490476,2008,10,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5931021
0.1195,238.65584,7.5333333,0.0,0.0,17.45,12.498889,2008,10,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7969333
0.091,239.40784,10.066667,12.266666,0.51666665,17.566668,9.551666,2008,10,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3941
0.042233333,242.13217,6.38,0.016666668,0.0,17.966667,7.9577775,2008,10,25,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5564667
0.0893,242.8525,5.673333,0.0,0.55,18.05,4.623889,2008,10,25,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.3934333
